

 Profile 2

MM-DD-YYYY HH:MM:SS,Sndm/s,TmpC,Heading,Pitch,Roll,magnHx,magnHy,magnHz,Beams,Cells,Beam1,Beam2,Beam3,Beam4,Beam5,Vel1,Vel2,Vel3,Amp1,Amp2,Amp3,Corr1,Corr2,Corr3
10-17-2015 03:53:25.375,1500.0000,7.5800,132.0000,-0.5000,-0.2000,16543,-7,2,3,1,2,3,4,0,0,-0.12050,-1.17270,-0.04030,094,102,097,092,085,096
10-17-2015 03:53:25.875,1500.0000,7.5800,132.0000,-0.5000,-0.2000,16543,-7,2,3,1,2,3,4,0,0,-0.12170,-1.22000,-0.04640,092,105,091,094,080,089
10-17-2015 03:53:26.375,1500.0000,7.5800,119.8000,-0.6000,-0.7000,16531,137,-22,3,1,2,3,4,0,0,-0.13220,-1.17100,-0.05600,098,103,105,093,079,099
10-17-2015 03:53:26.875,1500.0000,7.5800,119.8000,-0.6000,-0.7000,16531,137,-22,3,1,2,3,4,0,0,-0.11690,-0.27930,-0.07930,088,102,097,085,071,093
10-17-2015 03:53:27.375,1500.0000,7.5800,110.0000,-0.5000,-1.1000,16525,252,-8,3,1,2,3,4,0,0,-0.13250,-1.25610,-0.08450,094,106,120,092,080,100
10-17-2015 03:53:27.875,1500.0000,7.5800,110.0000,-0.5000,-1.1000,16525,252,-8,3,1,2,3,4,0,0,-0.12860,-1.17810,-0.11810,103,103,097,097,076,093
10-17-2015 03:53:28.375,1500.0000,7.6000,104.0000,-0.4000,-1.7000,16475,420,33,3,1,2,3,4,0,0,-0.16570,-1.15840,-0.13590,098,104,092,093,071,092
10-17-2015 03:53:28.875,1500.0000,7.6000,104.0000,-0.4000,-1.7000,16475,420,33,3,1,2,3,4,0,0,-0.12770,-1.18670,-0.13470,101,104,093,086,075,091
10-17-2015 03:53:29.375,1500.0000,7.5900,104.1000,-0.5000,-1.2000,16447,271,0,3,1,2,3,4,0,0,-0.12360,-1.17920,-0.13430,101,102,095,096,078,095
10-17-2015 03:53:29.875,1500.0000,7.5900,104.1000,-0.5000,-1.2000,16447,271,0,3,1,2,3,4,0,0,-0.11180,-1.19780,-0.14030,103,103,096,097,078,091
10-17-2015 03:53:30.375,1500.0000,7.5800,113.6000,-0.8000,-0.8000,16509,170,-93,3,1,2,3,4,0,0,-0.10150,-1.16610,-0.13090,092,102,094,086,081,096
10-17-2015 03:53:30.875,1500.0000,7.5800,113.6000,-0.8000,-0.8000,16509,170,-93,3,1,2,3,4,0,0,-0.07930,-1.22660,-0.11440,098,103,101,093,077,092
10-17-2015 03:53:31.375,1500.0000,7.5600,125.7000,-0.6000,-0.6000,16525,103,-22,3,1,2,3,4,0,0,-0.07650,-0.07000,-0.11960,105,101,101,100,081,097
10-17-2015 03:53:31.875,1500.0000,7.5600,125.7000,-0.6000,-0.6000,16525,103,-22,3,1,2,3,4,0,0,-0.09670,-0.04940,-0.09860,088,100,093,081,084,093
10-17-2015 03:53:32.375,1500.0000,7.5600,142.2000,-0.7000,-1.1000,16571,252,-66,3,1,2,3,4,0,0,-0.08170,-0.03980,-0.09140,099,101,100,093,084,095
10-17-2015 03:53:32.875,1500.0000,7.5600,142.2000,-0.7000,-1.1000,16571,252,-66,3,1,2,3,4,0,0,-0.09270,-1.16910,-0.09190,095,102,094,093,075,088
10-17-2015 03:53:33.375,1500.0000,7.5400,148.8000,-0.7000,-0.3000,16487,22,-41,3,1,2,3,4,0,0,-0.10520,-1.14490,-0.06980,100,101,094,095,087,092
10-17-2015 03:53:33.875,1500.0000,7.5400,148.8000,-0.7000,-0.3000,16487,22,-41,3,1,2,3,4,0,0,-0.10970,-1.20760,-0.06640,095,103,103,095,079,089
10-17-2015 03:53:34.375,1500.0000,7.5400,149.9000,-0.4000,-0.4000,16487,63,33,3,1,2,3,4,0,0,-0.11080,-1.21640,-0.05060,096,105,101,090,088,096
10-17-2015 03:53:34.875,1500.0000,7.5400,149.9000,-0.4000,-0.4000,16487,63,33,3,1,2,3,4,0,0,-0.12330,-1.23890,-0.05020,114,108,103,100,076,094
10-17-2015 03:53:35.375,1500.0000,7.5400,145.9000,-0.4000,-0.3000,16559,30,24,3,1,2,3,4,0,0,-0.11180,-1.17500,-0.03540,096,103,099,097,084,098
10-17-2015 03:53:35.875,1500.0000,7.5400,145.9000,-0.4000,-0.3000,16559,30,24,3,1,2,3,4,0,0,-0.10970,-1.17620,-0.03900,098,102,118,094,084,100
10-17-2015 03:53:36.375,1500.0000,7.5500,135.7000,-0.2000,-0.1000,16505,-33,85,3,1,2,3,4,0,0,-0.11890,-1.20060,-0.04370,102,104,107,099,082,098
10-17-2015 03:53:36.875,1500.0000,7.5500,135.7000,-0.2000,-0.1000,16505,-33,85,3,1,2,3,4,0,0,-0.09700,-1.21650,-0.05900,092,104,096,084,080,080
10-17-2015 03:53:37.375,1500.0000,7.5500,128.7000,-0.7000,-0.6000,16477,107,-48,3,1,2,3,4,0,0,-0.10730,-0.21760,-0.06610,098,109,105,098,088,097
10-17-2015 03:53:37.875,1500.0000,7.5500,128.7000,-0.7000,-0.6000,16477,107,-48,3,1,2,3,4,0,0,-0.12180,-1.23280,-0.07310,091,104,096,076,074,085
10-17-2015 03:53:38.375,1500.0000,7.5500,121.4000,-0.6000,-0.2000,16531,4,-33,3,1,2,3,4,0,0,-0.11400,-0.26930,-0.09190,098,114,094,094,093,085
10-17-2015 03:53:38.875,1500.0000,7.5500,121.4000,-0.6000,-0.2000,16531,4,-33,3,1,2,3,4,0,0,-0.09480,-1.22920,-0.09660,091,104,095,084,079,097
10-17-2015 03:53:39.375,1500.0000,7.5400,122.5000,-0.4000,-0.8000,16575,160,39,3,1,2,3,4,0,0,-0.10040,-1.20770,-0.10970,093,104,102,091,078,090
10-17-2015 03:53:39.875,1500.0000,7.5400,122.5000,-0.4000,-0.8000,16575,160,39,3,1,2,3,4,0,0,-0.10710,-0.07940,-0.11200,094,102,100,095,080,098
10-17-2015 03:53:40.375,1500.0000,7.5400,126.0000,-0.6000,-0.5000,16479,95,-22,3,1,2,3,4,0,0,-0.10750,-1.19940,-0.11080,109,105,103,099,079,099
10-17-2015 03:53:40.875,1500.0000,7.5400,126.0000,-0.6000,-0.5000,16479,95,-22,3,1,2,3,4,0,0,-0.09920,-0.27560,-0.09880,099,106,096,090,095,090
10-17-2015 03:53:41.375,1500.0000,7.5400,131.9000,-0.4000,-0.6000,16495,105,41,3,1,2,3,4,0,0,-0.10530,-1.19530,-0.09990,106,104,096,098,077,088
10-17-2015 03:53:41.875,1500.0000,7.5400,131.9000,-0.4000,-0.6000,16495,105,41,3,1,2,3,4,0,0,-0.10990,-1.15210,-0.09450,113,101,095,100,082,097
10-17-2015 03:53:42.375,1500.0000,7.5300,136.2000,-0.4000,-0.3000,16513,32,22,3,1,2,3,4,0,0,-0.11340,-1.19970,-0.09590,105,103,099,098,078,094
10-17-2015 03:53:42.875,1500.0000,7.5300,136.2000,-0.4000,-0.3000,16513,32,22,3,1,2,3,4,0,0,-0.11080,-0.26160,-0.10050,100,121,094,097,094,098
10-17-2015 03:53:43.375,1500.0000,7.5300,140.6000,-0.4000,-0.9000,16507,198,39,3,1,2,3,4,0,0,-0.11270,-1.21190,-0.08100,095,104,103,093,076,098
10-17-2015 03:53:43.875,1500.0000,7.5300,140.6000,-0.4000,-0.9000,16507,198,39,3,1,2,3,4,0,0,-0.10890,-1.14910,-0.08230,093,101,103,096,082,098
10-17-2015 03:53:44.375,1500.0000,7.5300,141.6000,-0.5000,-0.4000,16495,58,4,3,1,2,3,4,0,0,-0.10090,-0.02880,-0.07510,097,100,112,098,089,100
10-17-2015 03:53:44.875,1500.0000,7.5300,141.6000,-0.5000,-0.4000,16495,58,4,3,1,2,3,4,0,0,-0.10540,-1.18970,-0.07690,095,103,098,098,078,096
10-17-2015 03:53:45.375,1500.0000,7.5300,141.6000,-0.7000,-0.8000,16561,160,-50,3,1,2,3,4,0,0,-0.10910,-1.20920,-0.07590,099,103,092,098,080,090
10-17-2015 03:53:45.875,1500.0000,7.5300,141.6000,-0.7000,-0.8000,16561,160,-50,3,1,2,3,4,0,0,-0.08120,-0.25840,-0.07660,100,117,095,096,094,095
10-17-2015 03:53:46.375,1500.0000,7.5300,141.8000,-0.6000,-0.3000,16543,36,-10,3,1,2,3,4,0,0,-0.09190,-1.19240,-0.06430,107,103,092,099,080,089
10-17-2015 03:53:46.875,1500.0000,7.5300,141.8000,-0.6000,-0.3000,16543,36,-10,3,1,2,3,4,0,0,-0.09020,-1.13950,-0.06250,100,101,098,098,086,094
10-17-2015 03:53:47.375,1500.0000,7.5200,139.4000,-0.5000,0.6000,16535,-248,-6,3,1,2,3,4,0,0,-0.09110,-1.21450,-0.05570,098,107,092,097,084,094
10-17-2015 03:53:47.875,1500.0000,7.5200,139.4000,-0.5000,0.6000,16535,-248,-6,3,1,2,3,4,0,0,-0.09200,-0.21880,-0.05670,109,109,101,099,089,099
10-17-2015 03:53:48.375,1500.0000,7.5200,138.3000,-0.4000,0.1000,16497,-126,27,3,1,2,3,4,0,0,-0.11200,-1.20230,-0.05400,102,103,094,091,079,096
10-17-2015 03:53:48.875,1500.0000,7.5200,138.3000,-0.4000,0.1000,16497,-126,27,3,1,2,3,4,0,0,-0.10950,-0.21010,-0.04170,094,109,099,093,088,082
10-17-2015 03:53:49.375,1500.0000,7.5200,135.5000,-0.5000,0.0000,16547,-54,-2,3,1,2,3,4,0,0,-0.11390,-1.16200,-0.06200,095,104,096,089,069,090
10-17-2015 03:53:49.875,1500.0000,7.5200,135.5000,-0.5000,0.0000,16547,-54,-2,3,1,2,3,4,0,0,-0.10080,-1.24060,-0.06490,104,107,095,099,082,091
10-17-2015 03:53:50.375,1500.0000,7.5200,131.1000,-0.1000,-1.1000,16531,255,120,3,1,2,3,4,0,0,-0.11400,-1.24420,-0.06790,108,105,098,098,082,088
10-17-2015 03:53:50.875,1500.0000,7.5200,131.1000,-0.1000,-1.1000,16531,255,120,3,1,2,3,4,0,0,-0.12750,-0.03700,-0.08140,096,100,095,094,090,094
10-17-2015 03:53:51.375,1500.0000,7.5300,125.5000,-0.6000,0.4000,16499,-207,-27,3,1,2,3,4,0,0,-0.12790,-1.18810,-0.07990,103,102,100,099,085,082
10-17-2015 03:53:51.875,1500.0000,7.5300,125.5000,-0.6000,0.4000,16499,-207,-27,3,1,2,3,4,0,0,-0.12600,-1.26400,-0.07970,108,110,101,099,074,099
10-17-2015 03:53:52.375,1500.0000,7.5300,120.8000,-0.7000,-0.2000,16439,10,-50,3,1,2,3,4,0,0,-0.13390,-1.24500,-0.09890,124,104,099,100,065,099
10-17-2015 03:53:52.875,1500.0000,7.5300,120.8000,-0.7000,-0.2000,16439,10,-50,3,1,2,3,4,0,0,-0.11470,-1.26670,-0.10410,091,106,089,094,075,089
10-17-2015 03:53:53.375,1500.0000,7.5200,121.4000,-0.6000,0.0000,16557,-82,-27,3,1,2,3,4,0,0,-0.11240,-1.19240,-0.11600,088,103,091,088,079,093
10-17-2015 03:53:53.875,1500.0000,7.5200,121.4000,-0.6000,0.0000,16557,-82,-27,3,1,2,3,4,0,0,-0.10700,-1.17820,-0.09860,101,102,106,097,078,098
10-17-2015 03:53:54.375,1500.0000,7.5200,125.8000,-0.6000,-0.5000,16547,89,-20,3,1,2,3,4,0,0,-0.10350,-1.20960,-0.12020,106,104,098,099,082,088
10-17-2015 03:53:54.875,1500.0000,7.5200,125.8000,-0.6000,-0.5000,16547,89,-20,3,1,2,3,4,0,0,-0.10270,-1.16540,-0.11270,098,103,097,094,075,095
10-17-2015 03:53:55.375,1500.0000,7.5000,130.6000,-0.8000,0.0000,16475,-90,-83,3,1,2,3,4,0,0,-0.09910,-1.19410,-0.10350,104,103,093,099,083,088
10-17-2015 03:53:55.875,1500.0000,7.5000,130.6000,-0.8000,0.0000,16475,-90,-83,3,1,2,3,4,0,0,-0.10020,-0.03130,-0.07420,102,098,095,098,091,074
10-17-2015 03:53:56.375,1500.0000,7.5100,138.9000,-0.4000,-0.5000,16555,71,33,3,1,2,3,4,0,0,-0.10220,-1.21820,-0.08490,097,103,094,096,079,096
10-17-2015 03:53:56.875,1500.0000,7.5100,138.9000,-0.4000,-0.5000,16555,71,33,3,1,2,3,4,0,0,-0.10550,-0.07310,-0.08470,095,100,094,090,084,087
10-17-2015 03:53:57.375,1500.0000,7.5000,141.2000,-0.3000,-0.1000,16517,-17,60,3,1,2,3,4,0,0,-0.11590,-0.24370,-0.07900,101,127,112,092,098,100
10-17-2015 03:53:57.875,1500.0000,7.5000,141.2000,-0.3000,-0.1000,16517,-17,60,3,1,2,3,4,0,0,-0.11120,-1.19130,-0.07670,096,104,090,097,083,085
10-17-2015 03:53:58.375,1500.0000,7.5100,143.4000,-0.8000,0.0000,16493,-82,-68,3,1,2,3,4,0,0,-0.10610,-1.16730,-0.06630,098,103,100,095,077,099
10-17-2015 03:53:58.875,1500.0000,7.5100,143.4000,-0.8000,0.0000,16493,-82,-68,3,1,2,3,4,0,0,-0.10560,-1.24310,-0.06890,103,105,125,092,076,100
10-17-2015 03:53:59.375,1500.0000,7.5100,143.9000,-0.5000,-0.9000,16517,212,0,3,1,2,3,4,0,0,-0.10990,-1.16080,-0.05610,092,101,089,082,080,089
10-17-2015 03:53:59.875,1500.0000,7.5100,143.9000,-0.5000,-0.9000,16517,212,0,3,1,2,3,4,0,0,-0.12830,-0.03120,-0.06470,094,099,100,086,089,096
10-17-2015 03:54:00.375,1500.0000,7.5100,140.7000,0.0000,-1.3000,16521,307,185,3,1,2,3,4,0,0,-0.11090,-1.21310,-0.05700,098,104,104,096,081,092
10-17-2015 03:54:00.875,1500.0000,7.5100,140.7000,0.0000,-1.3000,16521,307,185,3,1,2,3,4,0,0,-0.11800,-1.18680,-0.06790,095,105,093,094,076,074
10-17-2015 03:54:01.375,1500.0000,7.5100,136.1000,-0.3000,-1.2000,16449,269,54,3,1,2,3,4,0,0,-0.12050,-0.27200,-0.05350,098,094,102,093,072,093
10-17-2015 03:54:01.875,1500.0000,7.5100,136.1000,-0.3000,-1.2000,16449,269,54,3,1,2,3,4,0,0,-0.11920,-1.17790,-0.05580,100,102,093,081,079,092
10-17-2015 03:54:02.375,1500.0000,7.5100,132.2000,-0.6000,-1.6000,16533,388,-14,3,1,2,3,4,0,0,-0.10620,-1.27980,-0.07680,090,108,096,088,083,094
10-17-2015 03:54:02.875,1500.0000,7.5100,132.2000,-0.6000,-1.6000,16533,388,-14,3,1,2,3,4,0,0,-0.11610,-1.19600,-0.07270,094,103,095,093,080,097
10-17-2015 03:54:03.375,1500.0000,7.5100,129.8000,-0.5000,-0.7000,16537,151,-4,3,1,2,3,4,0,0,-0.10850,-0.25510,-0.08460,092,096,093,078,085,081
10-17-2015 03:54:03.875,1500.0000,7.5100,129.8000,-0.5000,-0.7000,16537,151,-4,3,1,2,3,4,0,0,-0.10330,-1.17050,-0.08280,092,102,096,090,084,090
10-17-2015 03:54:04.375,1500.0000,7.5000,128.6000,-0.5000,-1.0000,16487,218,4,3,1,2,3,4,0,0,-0.09350,-1.21640,-0.09500,094,104,093,094,077,094
10-17-2015 03:54:04.875,1500.0000,7.5000,128.6000,-0.5000,-1.0000,16487,218,4,3,1,2,3,4,0,0,-0.09220,-0.25180,-0.10000,104,110,095,099,093,093
10-17-2015 03:54:05.375,1500.0000,7.5000,130.8000,-0.5000,-0.9000,16525,208,-2,3,1,2,3,4,0,0,-0.08630,-1.17930,-0.08290,095,103,110,093,080,099
10-17-2015 03:54:05.875,1500.0000,7.5000,130.8000,-0.5000,-0.9000,16525,208,-2,3,1,2,3,4,0,0,-0.09470,-1.24590,-0.08060,091,110,095,094,094,083
10-17-2015 03:54:06.375,1500.0000,7.4900,130.6000,-0.4000,-0.8000,16499,162,29,3,1,2,3,4,0,0,-0.07810,-1.20070,-0.07460,091,103,098,090,080,093
10-17-2015 03:54:06.875,1500.0000,7.4900,130.6000,-0.4000,-0.8000,16499,162,29,3,1,2,3,4,0,0,-0.09360,-1.19410,-0.06440,095,102,095,095,083,095
10-17-2015 03:54:07.375,1500.0000,7.4800,130.6000,-0.6000,-1.0000,16547,232,-27,3,1,2,3,4,0,0,-0.10320,-1.19240,-0.06090,094,104,094,090,082,089
10-17-2015 03:54:07.875,1500.0000,7.4800,130.6000,-0.6000,-1.0000,16547,232,-27,3,1,2,3,4,0,0,-0.09930,-0.08000,-0.05700,108,102,099,092,078,095
10-17-2015 03:54:08.375,1500.0000,7.4800,125.2000,-0.6000,0.1000,16537,-106,-18,3,1,2,3,4,0,0,-0.10090,-1.18560,-0.06230,094,103,100,093,080,094
10-17-2015 03:54:08.875,1500.0000,7.4800,125.2000,-0.6000,0.1000,16537,-106,-18,3,1,2,3,4,0,0,-0.10540,-0.04600,-0.06080,101,100,096,096,088,091
10-17-2015 03:54:09.375,1500.0000,7.4700,119.3000,-0.4000,-0.6000,16491,103,43,3,1,2,3,4,0,0,-0.10980,-0.07320,-0.05180,093,102,104,094,080,100
10-17-2015 03:54:09.875,1500.0000,7.4700,119.3000,-0.4000,-0.6000,16491,103,43,3,1,2,3,4,0,0,-0.11050,-0.07530,-0.06990,106,101,097,098,087,092
10-17-2015 03:54:10.375,1500.0000,7.4900,113.1000,-0.3000,-0.3000,16453,20,72,3,1,2,3,4,0,0,-0.10680,-0.05980,-0.08100,094,101,104,088,082,097
10-17-2015 03:54:10.875,1500.0000,7.4900,113.1000,-0.3000,-0.3000,16453,20,72,3,1,2,3,4,0,0,-0.11510,-1.21050,-0.10250,094,104,096,088,079,093
10-17-2015 03:54:11.375,1500.0000,7.4900,109.2000,-0.5000,-0.1000,16501,-17,0,3,1,2,3,4,0,0,1.02320,-1.26720,-0.09090,100,108,104,098,086,098
10-17-2015 03:54:11.875,1500.0000,7.4900,109.2000,-0.5000,-0.1000,16501,-17,0,3,1,2,3,4,0,0,-0.10730,-1.26110,-0.10410,097,107,094,094,080,090
10-17-2015 03:54:12.375,1500.0000,7.4900,111.6000,-0.6000,-0.9000,16507,202,-22,3,1,2,3,4,0,0,-0.11080,-0.14270,-0.11090,104,104,108,085,075,100
10-17-2015 03:54:12.875,1500.0000,7.4900,111.6000,-0.6000,-0.9000,16507,202,-22,3,1,2,3,4,0,0,-0.09610,-1.18890,-0.12210,104,102,125,096,080,100
10-17-2015 03:54:13.375,1500.0000,7.4800,115.7000,-0.7000,-0.7000,16519,131,-58,3,1,2,3,4,0,0,-0.08620,-0.23660,-0.10960,102,110,091,091,086,092
10-17-2015 03:54:13.875,1500.0000,7.4800,115.7000,-0.7000,-0.7000,16519,131,-58,3,1,2,3,4,0,0,-0.07820,-1.20960,-0.09860,105,103,098,097,082,094
10-17-2015 03:54:14.375,1500.0000,7.4700,124.6000,-0.9000,-0.8000,16509,180,-108,3,1,2,3,4,0,0,-0.07140,-1.21930,-0.09310,096,105,106,096,076,100
10-17-2015 03:54:14.875,1500.0000,7.4700,124.6000,-0.9000,-0.8000,16509,180,-108,3,1,2,3,4,0,0,-0.07290,-1.20170,-0.09090,100,104,101,098,081,093
10-17-2015 03:54:15.375,1500.0000,7.4700,131.6000,-0.5000,0.0000,16539,-56,-6,3,1,2,3,4,0,0,-0.07180,-1.22290,-0.07170,096,104,093,095,081,084
10-17-2015 03:54:15.875,1500.0000,7.4700,131.6000,-0.5000,0.0000,16539,-56,-6,3,1,2,3,4,0,0,-0.07280,-1.15620,-0.05950,094,104,097,089,078,087
10-17-2015 03:54:16.375,1500.0000,7.4700,138.2000,-0.5000,-0.5000,16483,75,-2,3,1,2,3,4,0,0,-0.07320,-0.06100,-0.05620,096,101,101,093,081,095
10-17-2015 03:54:16.875,1500.0000,7.4700,138.2000,-0.5000,-0.5000,16483,75,-2,3,1,2,3,4,0,0,-0.08530,-1.16890,-0.05430,103,102,100,097,083,090
10-17-2015 03:54:17.375,1500.0000,7.4700,138.9000,-0.6000,-0.5000,16521,75,-20,3,1,2,3,4,0,0,-0.09930,-1.17150,-0.03240,092,103,095,086,082,094
10-17-2015 03:54:17.875,1500.0000,7.4700,138.9000,-0.6000,-0.5000,16521,75,-20,3,1,2,3,4,0,0,-0.10670,-1.18330,-0.04280,099,103,098,085,077,093
10-17-2015 03:54:18.375,1500.0000,7.4700,130.8000,-0.8000,0.3000,16557,-169,-79,3,1,2,3,4,0,0,-0.09340,-1.24750,-0.03980,097,106,105,093,084,098
10-17-2015 03:54:18.875,1500.0000,7.4700,130.8000,-0.8000,0.3000,16557,-169,-79,3,1,2,3,4,0,0,-0.09520,-1.25630,-0.04260,091,109,098,088,086,097
10-17-2015 03:54:19.375,1500.0000,7.4700,125.1000,-0.5000,-0.7000,16531,145,4,3,1,2,3,4,0,0,-0.10260,-1.24190,-0.04390,103,106,095,099,090,095
10-17-2015 03:54:19.875,1500.0000,7.4700,125.1000,-0.5000,-0.7000,16531,145,4,3,1,2,3,4,0,0,-0.10320,-1.19820,-0.05870,099,103,094,095,083,095
10-17-2015 03:54:20.375,1500.0000,7.4800,116.7000,-0.9000,-0.2000,16529,-13,-98,3,1,2,3,4,0,0,-0.11350,-0.07320,-0.06040,105,102,096,093,077,092
10-17-2015 03:54:20.875,1500.0000,7.4800,116.7000,-0.9000,-0.2000,16529,-13,-98,3,1,2,3,4,0,0,-0.11390,-0.21220,-0.07140,093,092,101,084,079,098
10-17-2015 03:54:21.375,1500.0000,7.4800,109.4000,-0.6000,-0.5000,16477,93,-35,3,1,2,3,4,0,0,-0.10030,-1.22750,-0.07140,093,105,095,084,079,090
10-17-2015 03:54:21.875,1500.0000,7.4800,109.4000,-0.6000,-0.5000,16477,93,-35,3,1,2,3,4,0,0,-0.11120,-1.17850,-0.08140,100,102,095,094,082,092
10-17-2015 03:54:22.375,1500.0000,7.4900,107.0000,-0.5000,-0.9000,16503,202,8,3,1,2,3,4,0,0,-0.10110,-1.25260,-0.09140,098,106,100,096,088,090
10-17-2015 03:54:22.875,1500.0000,7.4900,107.0000,-0.5000,-0.9000,16503,202,8,3,1,2,3,4,0,0,-0.10570,-1.20920,-0.09580,095,104,098,091,078,095
10-17-2015 03:54:23.375,1500.0000,7.4800,107.9000,-0.6000,-1.9000,16497,475,-14,3,1,2,3,4,0,0,-0.09570,-1.16530,-0.09310,091,103,100,090,077,091
10-17-2015 03:54:23.875,1500.0000,7.4800,107.9000,-0.6000,-1.9000,16497,475,-14,3,1,2,3,4,0,0,-0.09800,-1.20000,-0.08520,103,102,099,098,079,096
10-17-2015 03:54:24.375,1500.0000,7.4700,110.1000,-0.5000,-1.8000,16513,469,16,3,1,2,3,4,0,0,-0.10250,-1.19300,-0.07640,095,103,100,094,079,094
10-17-2015 03:54:24.875,1500.0000,7.4700,110.1000,-0.5000,-1.8000,16513,469,16,3,1,2,3,4,0,0,-0.09790,-1.27420,-0.08640,102,107,098,099,081,094
10-17-2015 03:54:25.375,1500.0000,7.4600,109.2000,-0.4000,-0.4000,16507,50,43,3,1,2,3,4,0,0,-0.09480,-1.19360,-0.08050,103,102,102,097,080,095
10-17-2015 03:54:25.875,1500.0000,7.4600,109.2000,-0.4000,-0.4000,16507,50,43,3,1,2,3,4,0,0,-0.10540,-1.21480,-0.07750,094,104,103,080,080,099
10-17-2015 03:54:26.375,1500.0000,7.4600,111.3000,-1.0000,0.3000,16483,-185,-135,3,1,2,3,4,0,0,-0.08650,-1.17920,-0.07850,097,103,100,080,080,095
10-17-2015 03:54:26.875,1500.0000,7.4600,111.3000,-1.0000,0.3000,16483,-185,-135,3,1,2,3,4,0,0,-0.09590,-1.19900,-0.07940,099,104,094,093,076,089
10-17-2015 03:54:27.375,1500.0000,7.4600,112.9000,-0.6000,-0.7000,16515,129,-33,3,1,2,3,4,0,0,-0.08950,-1.15820,-0.07780,105,105,101,099,074,098
10-17-2015 03:54:27.875,1500.0000,7.4600,112.9000,-0.6000,-0.7000,16515,129,-33,3,1,2,3,4,0,0,-0.08660,-1.26410,-0.08180,096,110,103,088,080,097
10-17-2015 03:54:28.375,1500.0000,7.4600,115.3000,-0.4000,-0.4000,16551,42,39,3,1,2,3,4,0,0,-0.08790,-1.19120,-0.07800,096,103,094,095,078,096
10-17-2015 03:54:28.875,1500.0000,7.4600,115.3000,-0.4000,-0.4000,16551,42,39,3,1,2,3,4,0,0,-0.08800,-0.06040,-0.08920,117,100,098,100,083,095
10-17-2015 03:54:29.375,1500.0000,7.4600,119.1000,-0.7000,-0.5000,16493,73,-58,3,1,2,3,4,0,0,-0.08470,-1.16070,-0.08450,106,101,108,099,083,100
10-17-2015 03:54:29.875,1500.0000,7.4600,119.1000,-0.7000,-0.5000,16493,73,-58,3,1,2,3,4,0,0,-0.07390,-0.14350,-0.08280,102,104,098,092,075,092
10-17-2015 03:54:30.375,1500.0000,7.4700,124.6000,-0.9000,-0.1000,16551,-29,-116,3,1,2,3,4,0,0,-0.07460,-0.06330,-0.08000,095,102,096,093,080,084
10-17-2015 03:54:30.875,1500.0000,7.4700,124.6000,-0.9000,-0.1000,16551,-29,-116,3,1,2,3,4,0,0,-0.07100,-0.25290,-0.07410,097,091,107,093,080,097
10-17-2015 03:54:31.375,1500.0000,7.4700,131.9000,-0.3000,-0.5000,16545,75,60,3,1,2,3,4,0,0,-0.07000,-1.16960,-0.08190,101,102,094,094,082,080
10-17-2015 03:54:31.875,1500.0000,7.4700,131.9000,-0.3000,-0.5000,16545,75,60,3,1,2,3,4,0,0,-0.09500,-1.19170,-0.06070,100,102,098,096,083,093
10-17-2015 03:54:32.375,1500.0000,7.4600,133.4000,-0.9000,0.4000,16533,-215,-108,3,1,2,3,4,0,0,-0.08680,-1.23190,-0.06150,098,105,096,085,081,092
10-17-2015 03:54:32.875,1500.0000,7.4600,133.4000,-0.9000,0.4000,16533,-215,-108,3,1,2,3,4,0,0,-0.09470,-0.20980,-0.06000,095,109,107,088,081,099
10-17-2015 03:54:33.375,1500.0000,7.4700,134.4000,-0.8000,-0.6000,16559,119,-68,3,1,2,3,4,0,0,-0.10230,-0.07460,-0.05110,098,101,092,087,074,090
10-17-2015 03:54:33.875,1500.0000,7.4700,134.4000,-0.8000,-0.6000,16559,119,-68,3,1,2,3,4,0,0,-0.09940,-1.18580,-0.02090,100,104,092,096,077,080
10-17-2015 03:54:34.375,1500.0000,7.4700,129.7000,-0.3000,0.1000,16567,-112,62,3,1,2,3,4,0,0,-0.09990,-0.17960,-0.04750,102,106,101,097,078,097
10-17-2015 03:54:34.875,1500.0000,7.4700,129.7000,-0.3000,0.1000,16567,-112,62,3,1,2,3,4,0,0,-0.11540,-0.19210,-0.04420,098,108,100,094,086,089
10-17-2015 03:54:35.375,1500.0000,7.4700,123.1000,-0.5000,-0.3000,16493,28,12,3,1,2,3,4,0,0,-0.11460,-1.24130,-0.04550,096,107,099,092,083,098
10-17-2015 03:54:35.875,1500.0000,7.4700,123.1000,-0.5000,-0.3000,16493,28,12,3,1,2,3,4,0,0,-0.11790,-0.21800,-0.05800,104,108,098,095,081,093
10-17-2015 03:54:36.375,1500.0000,7.4700,115.5000,-0.8000,-1.4000,16483,349,-93,3,1,2,3,4,0,0,-0.11180,-0.06800,-0.06050,101,103,099,097,078,093
10-17-2015 03:54:36.875,1500.0000,7.4700,115.5000,-0.8000,-1.4000,16483,349,-93,3,1,2,3,4,0,0,-0.10540,-0.11550,-0.05400,098,102,099,094,074,093
10-17-2015 03:54:37.375,1500.0000,7.4700,107.4000,-0.5000,0.3000,16575,-183,-2,3,1,2,3,4,0,0,-0.10140,-0.05760,-0.06470,105,101,122,098,084,100
10-17-2015 03:54:37.875,1500.0000,7.4700,107.4000,-0.5000,0.3000,16575,-183,-2,3,1,2,3,4,0,0,-0.09160,-1.19360,-0.06680,099,104,104,095,083,098
